"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","visib","wdsp","fog","NUM_COLLISIONS"
"1247",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,63.8,8.7,5.6,0,-0.299632038410537
"1248",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,59.1,10,3.9,0,0.158934915346526
"1249",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019,63.2,3.8,10,1,1.71407501939222
"1250",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,61,10,13.4,0,-0.359445119335371
"1251",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,61.7,8.4,12.6,1,1.63432424482577
"1252",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,62.6,5.4,11.4,1,1.44491615523046
"1253",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,64.8,8.4,14.5,1,1.06609997603985
"1254",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,58.4,10,11,0,0.0492776003176634
"1255",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,60,10,5.3,0,0.328405311300223
"1256",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,59.4,10,10.5,0,0.138997221704915
"1257",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,71.6,6.4,10.1,1,0.6374395627452
"1258",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,66.5,4.8,5.7,1,0.138997221704915
"1259",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,63.1,4.4,7.9,1,0.228716843092166
"1260",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,66.9,10,8.9,0,-0.209912417023285
"1261",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,64.7,9.7,8.4,0,0.35831185176264
"1262",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,68,4.4,7,1,2.45176968413184
"1263",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,55,7,18.3,0,0.936504967369372
"1264",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,52.2,10,7.9,0,-0.469102434364234
"1265",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,53.1,10,7.3,0,0.926536120548566
"1266",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,54.8,7.9,8,1,1.57451116390094
"1267",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,61.2,9.3,11.3,0,-0.229850110664897
"1268",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,66.7,3.5,10.2,1,0.70722149049084
"1269",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,63.6,10,7.4,0,0.35831185176264
"1270",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,66.5,3.2,12.8,1,-0.588728596213902
"1271",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,68.7,2.5,9.5,1,0.35831185176264
"1272",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,66.7,4.1,10.4,0,0.338374158121029
"1273",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,67.5,6.7,6.8,1,-0.698385911242765
"1274",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,65.5,8.6,5.3,1,-0.349476272514565
"1275",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,65.5,6.5,10.4,1,0.836816499161315
"1276",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,69.4,3.1,6.7,1,-0.000566633786365205
"1277",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,61.8,10,7.3,0,0.109090681242498
"1278",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,64.3,8.4,5.6,0,0.49787570725392
"1279",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,72.9,9.9,5.6,0,0.0991218344216919
"1280",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,75.6,8.1,6.8,0,0.368280698583446
"1281",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,67.2,9.9,10.4,0,1.27544575927677
"1282",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.3,5.4,8.9,1,-0.140130489277645
"1283",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,67.7,4,9.5,1,0.0193710598552462
"1284",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,68.7,9.8,9.7,0,-1.59558212511528
"1285",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,64.9,10,6,0,0.597564175461978
"1286",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.7,5.9,13,0,-0.0404420210695881
"1287",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,67.1,5.9,5.4,1,-0.120192795636034
"1288",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,67.4,10,5.9,0,0.537751094537143
"1289",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,65.1,6.9,11.1,0,-0.867856307196462
"1290",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,71.6,6.8,12.4,1,-0.229850110664897
"1291",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,69.2,10,8.5,0,0.856754192802926
"1292",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,70.4,7.8,10.6,1,-0.459133587543428
"1293",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,68.3,7.6,5.8,1,-0.499008974826651
"1294",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,70.8,1.8,7.3,1,0.77700341823648
"1295",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,69.2,4.7,8.1,1,0.667346103207618
"1296",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,70.6,4.8,11.5,1,0.547719941357949
"1297",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,67,8.4,21.2,0,-0.937638234942102
"1298",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,71.2,7.8,7.8,1,-0.150099336098451
"1299",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,71.1,1.9,7.1,1,0.14896606852572
"1300",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,64.8,10,5,0,1.26547691245596
"1301",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,68.3,9.6,9,0,0.677314950028423
"1302",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,72.8,6.6,5.3,0,-1.51583135054883
"1303",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,66.9,7.8,8.7,1,1.52466692979691
"1304",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.6,9.3,10.1,0,-0.867856307196462
"1305",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,66.9,10,10.4,0,0.936504967369372
"1306",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,64.3,10,3.3,0,1.00628689511501
"1307",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,68.2,10,6.8,0,0.42809377950828
"1308",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,68.2,10,14.1,0,-1.47595596326561
"1309",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,68.7,7.1,7,0,0.0393087534968576
"1310",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,65.8,8.8,8.5,1,-0.479071281185039
"1311",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,70.4,7.7,4.5,1,-0.120192795636034
"1312",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,71.2,7.9,9,0,0.886660733265343
"1313",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,71.4,6.9,9,1,-0.538884362109874
"1314",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,67.9,10,6.3,0,1.39507192112643
"1315",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,62.9,8,6.2,0,-2.09402446615556
"1316",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,71.7,4.8,6.8,1,-1.92455407020187
"1317",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,73.4,4.1,9.3,1,1.27544575927677
"1318",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,71.5,9.7,9.3,0,-0.778136685809211
"1319",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,71.7,1.6,6.2,1,1.20566383153113
"1320",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,71.8,8.6,6.5,1,0.806909958698897
"1321",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,71.8,10,8.4,0,-0.0205043274279766
"1322",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73.8,8.3,10.1,0,0.996318048294206
"1323",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.2,9.7,7.2,0,1.09600651650226
"1324",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,68.3,10,6.9,0,0.9863492014734
"1325",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.9,9.9,6.5,0,1.06609997603985
"1326",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,68.7,4.1,5.9,1,0.0393087534968576
"1327",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,61.7,6.5,10.8,0,-1.00742016268774
"1328",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,62.8,9.5,13.8,0,-0.0404420210695881
"1329",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,63,6.8,7.7,1,-0.907731694479685
"1330",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,65.7,3.2,10,1,0.129028374884109
"1331",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,65.9,6,12.8,0,-0.419258200260205
"1332",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,63.1,9.9,4.9,0,0.188841455808943
"1333",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,70.9,8.2,9.5,1,0.178872608988138
"1334",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,72.3,6.8,4.5,1,0.119059528063303
"1335",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,74.9,5.7,8.4,1,-0.279694344768925
"1336",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.4,8.7,6,0,-0.449164740722622
"1337",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,72,9.8,5.8,0,-1.74511482742736
"1338",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,73.2,10,8.7,0,-0.329538578872954
"1339",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,74.4,9,9.1,0,-1.23670363956627
"1340",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.3,7.3,12,0,0.507844554074726
"1341",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,67.3,9.2,16.6,0,0.866723039623732
"1342",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,75.3,9,12.1,0,0.886660733265343
"1343",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,75.4,10,7,0,0.906598426906955
"1344",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,73.7,7.8,9.2,1,0.188841455808943
"1345",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,72.6,3.6,5.4,1,0.0692152939592748
"1346",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,76,5.4,6.8,1,0.298498770837806
"1347",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,68.4,8.7,4.7,0,1.19569498471032
"1348",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,70.8,8.8,5.9,0,-0.359445119335371
"1349",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,74.2,6.2,9.7,0,1.17575729106871
"1350",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,69.2,5.7,9.8,1,0.547719941357949
"1351",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,67.3,9.3,5.5,0,0.0592464471384691
"1352",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,70.7,5.2,9.6,1,1.98323388355397
"1353",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,65.2,8.7,7.9,0,1.09600651650226
"1354",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,69.1,9.3,10.9,0,1.41500961476805
"1355",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,68.8,2.7,8.6,1,0.388218392225058
"1356",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,69.8,1.8,11.9,1,-1.60555097193608
"1357",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,63,7.5,10.9,0,0.208779149450555
"1358",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,64.9,10,4.2,0,-0.0703485615320052
"1359",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,70.4,6,13.7,0,-0.479071281185039
"1360",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,67.7,9.7,13.8,0,-0.917700541300491
"1361",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,66.9,9.8,6.9,0,-0.648541677138737
"1362",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,67.7,9.6,6.3,0,0.268592230375389
"1363",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,68.7,2.6,4.7,1,1.19569498471032
"1364",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,71.1,9.9,8.3,0,0.268592230375389
"1365",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,69,7.2,10.2,1,0.587595328641172
"1366",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,67.9,10,9.1,0,-0.0803174083528109
"1367",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,71.6,4.2,7.6,1,1.47482269569288
"1368",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,72.9,5.6,7,1,0.0492776003176634
"1369",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,71.8,7.9,9.6,1,-1.01738900950855
"1370",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,67.4,9.8,9.2,0,0.577626481820366
"1371",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,72.9,4.5,5.3,1,-1.2765790268495
"1372",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,73,8.1,13.1,0,-0.827980919913239
"1373",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,73.1,10,9.1,0,0.378249545404252
"1374",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,70.3,8.7,5.3,1,0.587595328641172
"1375",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,70.9,5.7,9.3,1,0.308467617658612
"1376",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,69.6,9.6,5,0,0.248654536733778
"1377",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,66.1,6,15,0,0.178872608988138
"1378",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66,5.2,8.7,1,0.747096877774063
"1379",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,72.1,3.7,8.1,1,-0.279694344768925
"1380",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,68.9,8.4,4.9,1,1.09600651650226
"1381",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,70.8,7.9,10.9,0,1.47482269569288
"1382",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,72.4,9,7.2,1,0.438062626329086
"1383",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,71.9,10,8.3,0,0.238685689912972
"1384",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,70.4,10,7.4,0,1.31532114655999
"1385",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.5,9.9,8.7,0,0.9863492014734
"1386",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,73,6.6,7.8,1,0.388218392225058
"1387",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,72.8,8.9,9.3,0,0.49787570725392
"1388",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,68.5,9.7,4.4,0,-1.47595596326561
"1389",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,70.9,8.3,5.3,0,0.687283796849229
"1390",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,71.3,9.9,5.8,0,-0.189974723381674
"1391",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,70.8,4.4,8.2,1,1.59444885754255
"1392",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,69,9.7,6.5,0,0.617501869103589
"1393",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,73.9,2.8,9.6,1,0.976380354652595
"1394",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.4,9,13.5,0,1.69413732575061
"1395",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,70.2,9.2,5,0,0.547719941357949
"1396",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,63.7,9,8.9,0,1.07606882286065
"1397",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,66.6,6.3,3.7,1,-2.04418023205154
"1398",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,74.5,3.3,11.8,0,-0.479071281185039
"1399",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,71.7,10,7.5,0,-1.08717093725419
"1400",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,71.9,8.1,7.5,1,-0.409289353439399
"1401",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,72.9,6.5,6.3,1,-1.35632980141594
"1402",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,72.7,5.7,7,1,-0.160068182919257
"1403",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,69.1,6.5,4.3,1,0.42809377950828
"1404",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,70.6,10,6.7,0,-0.459133587543428
"1405",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,70.8,6,5.8,1,1.74398155985463
"1406",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,66.7,10,7.3,0,0.627470715924395
"1407",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,69.4,4,5.5,1,1.06609997603985
"1408",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,61.7,9.9,5.9,0,0.119059528063303
"1409",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,69.2,8.8,8.2,0,-0.0105354806071709
"1410",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,72.6,6.7,10.7,1,0.178872608988138
"1411",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,65,10,5,0,-1.18685940546224
"1412",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,68.1,7.4,8.2,0,0.467969166791503
"1413",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,69.5,10,5.8,0,0.0592464471384691
"1414",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,70.8,9,5.3,0,-0.000566633786365205
"1415",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.3,3.9,5.7,1,0.398187239045863
"1416",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.3,5.8,7.1,1,-0.837949766734045
"1417",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,68.3,5.6,5.1,1,-0.0803174083528109
"1418",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,67.1,9.4,3.4,1,0.507844554074726
"1419",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.2,10,9.2,0,0.0791841407800805
"1420",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,69.4,5.4,6.1,1,-0.150099336098451
"1421",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,77.4,8.3,7.3,0,-0.170037029740062
"1422",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,76.5,9.5,7,0,0.418124932687475
"1423",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,76.7,6.7,10.7,0,-1.21676594592466
"1424",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,76.7,8.5,8.5,0,1.53463577661771
"1425",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,76.2,6.1,9.1,1,-0.130161642456839
"1426",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,66.1,9.9,9.1,0,0.268592230375389
"1427",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,73.5,7,6.4,0,0.238685689912972
"1428",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,71.5,7.3,6.4,1,-0.459133587543428
"1429",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,74,8.8,7.1,0,0.487906860433115
"1430",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,74.7,5.3,7.7,1,1.74398155985463
"1431",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,75.6,5.7,7.8,1,1.3352588402016
"1432",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,66.8,2.2,5.8,1,0.587595328641172
"1433",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,70.6,4.1,6.6,1,-0.249787804306508
"1434",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,69.4,5.1,12.3,1,-0.299632038410537
"1435",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,68.6,9.9,7.6,0,-1.22673479274547
"1436",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,60.9,10,6.7,0,0.727159184132452
"1437",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,69.4,4.8,10,1,-0.0404420210695881
"1438",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,69,7.1,11.2,1,-1.57564443147367
"1439",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,69.2,6.5,5.3,0,-0.0205043274279766
"1440",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,66.9,2.9,6.2,1,0.786972265057286
"1441",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,69.5,6.2,11.8,1,-0.0504108678903938
"1442",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,67.1,9.6,15,0,0.0692152939592748
"1443",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,65.8,9.3,8.2,0,-1.31645441413272
"1444",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,69.1,9.6,8.8,0,-0.827980919913239
"1445",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,68.6,9.4,13.9,0,0.14896606852572
"1446",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,69.7,7.4,12,0,-0.319569732052148
"1447",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,69.9,7.3,12.6,0,0.14896606852572
"1448",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.7,4.2,11.4,1,-0.618635136676319
"1449",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,68.9,1.5,7.5,1,-1.2765790268495
"1450",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,61.7,10,3.8,0,-0.538884362109874
"1451",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,67.8,10,9.7,0,-0.379382812976982
"1452",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,68.6,9.8,9.1,0,0.168903762167332
"1453",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,65.2,9.1,10,0,-1.47595596326561
"1454",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,64.9,10,4.7,0,-0.219881263844091
