"","day","mo","temp","NUM_COLLISIONS"
"1415",2,7,67.3,0.398187239045863
"1416",1,7,69.3,-0.837949766734045
"1417",2,7,68.3,-0.0803174083528109
"1418",6,7,67.1,0.507844554074726
"1419",4,7,67.2,0.0791841407800805
"1420",5,7,69.4,-0.150099336098451
"1421",3,7,77.4,-0.170037029740062
"1422",2,7,76.5,0.418124932687475
"1423",1,7,76.7,-1.21676594592466
"1424",6,7,76.7,1.53463577661771
"1425",7,7,76.2,-0.130161642456839
"1426",4,7,66.1,0.268592230375389
"1427",7,7,73.5,0.238685689912972
"1428",4,7,71.5,-0.459133587543428
"1429",7,7,74,0.487906860433115
"1430",5,7,74.7,1.74398155985463
"1431",6,7,75.6,1.3352588402016
"1432",5,7,66.8,0.587595328641172
"1433",1,7,70.6,-0.249787804306508
"1434",4,7,69.4,-0.299632038410537
"1435",1,7,68.6,-1.22673479274547
"1436",2,7,60.9,0.727159184132452
"1437",2,7,69.4,-0.0404420210695881
"1438",1,7,69,-1.57564443147367
"1439",2,7,69.2,-0.0205043274279766
"1440",3,7,66.9,0.786972265057286
"1441",3,7,69.5,-0.0504108678903938
"1442",1,7,67.1,0.0692152939592748
"1443",1,7,65.8,-1.31645441413272
"1444",7,7,69.1,-0.827980919913239
"1445",2,7,68.6,0.14896606852572
"1446",2,7,69.7,-0.319569732052148
"1447",2,7,69.9,0.14896606852572
"1448",1,7,68.7,-0.618635136676319
"1449",7,7,68.9,-1.2765790268495
"1450",1,7,61.7,-0.538884362109874
"1451",7,7,67.8,-0.379382812976982
"1452",3,7,68.6,0.168903762167332
"1453",1,7,65.2,-1.47595596326561
"1454",7,7,64.9,-0.219881263844091
"1455",5,7,71.4,0.208779149450555
"1456",4,7,69.2,-0.0803174083528109
"1457",2,7,63.9,0.56765763499956
"1458",3,7,68.9,-0.728292451705182
"1459",4,7,68.3,0.278561077196195
"1460",2,7,76.3,-0.180005876560868
"1461",6,7,69.9,-2.38312102395893
"1462",4,7,70.6,0.208779149450555
"1463",7,7,65.7,-0.489040128005845
"1464",5,7,69.1,1.40504076794724
"1465",7,7,67.3,-0.728292451705182
"1466",2,7,68.4,-1.1071086308958
"1467",3,7,70.5,0.806909958698897
"1468",7,7,67.1,0.0293399066760519
"1469",1,7,66.9,-0.718323604884377
"1470",5,7,69.6,-0.598697443034708
"1471",3,7,67.1,0.6374395627452
"1472",1,7,67.2,-1.50586250372803
"1473",7,7,67.9,-0.239818957485702
"1474",7,7,69.4,-0.289663191589731
"1475",6,7,66.1,-0.568790902572291
"1476",4,7,69.8,0.577626481820366
"1477",5,7,69.8,0.0692152939592748
"1478",5,7,71.8,-0.489040128005845
"1479",5,7,69.1,-0.319569732052148
"1480",7,7,69.7,0.378249545404252
"1481",2,7,71.1,1.25550806563515
"1482",6,7,70.6,1.53463577661771
"1483",3,7,71.4,-0.120192795636034
"1484",1,7,69.8,-1.13701517135822
"1485",4,8,61.8,0.717190337311646
"1486",4,8,66.4,-1.16692171182063
"1487",2,8,63.3,-0.499008974826651
"1488",5,8,67.8,0.258623383554583
"1489",6,8,66.8,-0.768167838988405
"1490",1,8,65.5,-1.16692171182063
"1491",2,8,66.7,-0.369413966156177
"1492",4,8,65.4,-0.459133587543428
"1493",3,8,63,0.0891529876008862
"1494",2,8,77.5,0.438062626329086
"1495",3,8,73.1,0.448031473149892
"1496",3,8,73,1.1558195974271
"1497",2,8,73.1,0.517813400895532
"1498",2,8,68.2,-0.100255101994422
"1499",5,8,67.1,-0.319569732052148
"1500",2,8,62.7,-0.150099336098451
"1501",5,8,67.2,-0.000566633786365205
"1502",7,8,65.6,-1.44604942280319
"1503",4,8,63.8,-0.479071281185039
"1504",7,8,66.3,-1.08717093725419
"1505",1,8,62.3,-1.00742016268774
"1506",6,8,63.9,-0.309600885231342
"1507",6,8,67.4,0.786972265057286
"1508",4,8,68.4,0.228716843092166
"1509",1,8,63.9,-1.61551981875689
"1510",3,8,68.9,-0.479071281185039
"1511",4,8,71.9,0.438062626329086
"1512",6,8,70.6,0.368280698583446
"1513",7,8,65.9,-0.728292451705182
"1514",7,8,66.2,-0.718323604884377
"1515",1,8,67,-1.09713978407499
"1516",1,8,68.2,-0.708354758063571
"1517",6,8,67.6,0.557688788178755
"1518",7,8,67.5,-0.658510523959542
"1519",5,8,71.7,0.597564175461978
"1520",6,8,66.3,0.0193710598552462
"1521",4,8,70.1,0.35831185176264
"1522",5,8,69.3,-0.140130489277645
"1523",7,8,69.1,-0.199943570202479
"1524",1,8,69.1,-0.867856307196462
"1525",2,8,66.3,0.0492776003176634
"1526",5,8,72.3,0.14896606852572
"1527",4,8,73.9,-0.0504108678903938
"1528",1,8,68.5,-1.08717093725419
"1529",7,8,74.4,0.248654536733778
"1530",3,8,72.8,-0.0404420210695881
"1531",3,8,70.5,0.84678534598212
"1532",4,8,73.8,0.0692152939592748
"1533",1,8,67.7,-0.399320506618594
"1534",7,8,71.8,-0.170037029740062
"1535",3,8,75,0.667346103207618
"1536",2,8,69.9,0.278561077196195
"1537",5,8,73.5,0.308467617658612
"1538",1,8,74.3,-0.259756651127314
"1539",2,8,71.7,-0.239818957485702
"1540",2,8,73.8,0.697252643670035
"1541",6,8,74.4,1.07606882286065
"1542",4,8,74.5,0.198810302629749
"1543",6,8,70.4,1.29538345291838
"1544",3,8,69,0.378249545404252
"1545",2,8,74.8,0.328405311300223
"1546",3,8,60.4,-0.698385911242765
"1547",3,8,68,-0.917700541300491
"1548",6,8,65,-0.000566633786365205
"1549",1,8,66.4,-1.22673479274547
"1550",3,8,66.7,-0.189974723381674
"1551",2,8,71.3,0.328405311300223
"1552",4,8,76.5,0.587595328641172
"1553",7,8,73.9,-0.180005876560868
"1554",1,8,73.4,-1.06723324361258
"1555",4,8,74.6,0.56765763499956
"1556",5,8,71.5,0.35831185176264
"1557",5,8,73.4,0.00940221303444051
"1558",1,8,74.3,-0.469102434364234
"1559",2,8,74.8,0.14896606852572
"1560",1,8,74.2,-0.588728596213902
"1561",6,8,73.6,1.53463577661771
"1562",3,8,75.8,0.587595328641172
"1563",7,8,68.8,-0.309600885231342
"1564",6,8,76.9,1.07606882286065
"1565",5,8,76.2,1.36516538066402
"1566",4,8,67.5,-0.608666289855514
"1567",6,8,70.7,-0.199943570202479
"1568",5,8,71,-0.0703485615320052
"1569",4,8,67.1,0.557688788178755
"1570",5,8,66.2,0.188841455808943
"1571",5,8,67.8,0.507844554074726
"1572",1,8,69.4,-0.798074379450822
"1573",2,8,68.3,-0.778136685809211
"1574",6,8,68,0.308467617658612
"1575",2,8,68.2,-0.299632038410537
"1576",4,8,66.6,-0.269725497948119
"1577",5,8,67.8,-0.499008974826651
"1578",2,8,67.5,0.0692152939592748
"1579",3,8,67.2,-1.07720209043338
"1580",2,8,68.2,-0.798074379450822
"1581",7,8,69.4,-1.18685940546224
"1582",1,8,64,-1.39620518869916
"1583",3,8,66.9,0.0293399066760519
"1584",5,8,67.5,1.13588190378549
"1585",5,8,73.6,0.727159184132452
"1586",3,8,67.8,-0.219881263844091
"1587",4,8,71.1,0.00940221303444051
"1588",7,8,70.3,-0.967544775404519
"1589",7,8,71.8,0.0592464471384691
"1590",6,8,73.7,1.49476038933449
"1591",5,8,70,0.318436464479418
"1592",5,8,71.1,1.14585075060629
"1593",5,8,68,0.398187239045863
"1594",6,8,71.2,1.26547691245596
"1595",6,8,74.3,1.29538345291838
"1596",6,8,66.4,0.338374158121029
"1597",5,8,70.5,-0.209912417023285
"1598",6,8,73.4,1.56454231708013
"1599",4,8,70.3,-0.369413966156177
"1600",1,8,71.2,-1.17689055864144
"1601",2,8,67.7,0.0293399066760519
"1602",7,8,72.4,-1.03732670315016
"1603",1,8,69.5,-1.17689055864144
"1604",1,8,72.8,-0.608666289855514
"1605",6,8,72,-0.299632038410537
"1606",4,8,74.1,0.458000319970698
"1607",3,8,71.5,0.507844554074726
"1608",7,8,70.3,-0.598697443034708
"1609",2,8,73.3,-0.359445119335371
"1610",6,8,71.4,0.0991218344216919
"1611",1,8,75.3,-0.778136685809211
"1612",1,8,71,-0.359445119335371
"1613",1,8,72.6,-0.359445119335371
"1614",3,8,72.8,1.01625574193582
"1615",5,8,74.6,-0.120192795636034
"1616",7,8,70.3,-0.329538578872954
"1617",4,8,70.6,0.188841455808943
"1618",5,8,65.7,-0.269725497948119
"1619",2,8,71.2,-0.130161642456839
"1620",5,8,68.9,0.438062626329086
"1621",4,8,72.3,0.298498770837806
"1622",3,8,71.2,-1.29651672049111
"1623",4,8,70.2,0.0891529876008862
"1624",2,8,70.2,0.168903762167332
"1625",3,8,71,-0.568790902572291
"1626",6,8,73.7,0.458000319970698
"1627",5,8,71,0.188841455808943
"1628",7,8,71.8,0.388218392225058
"1629",7,8,71.2,-0.269725497948119
"1630",5,8,73.3,0.467969166791503
"1631",5,8,73.7,1.22560152517274
"1632",6,8,67.2,0.318436464479418
"1633",7,8,70.4,-0.608666289855514
"1634",1,8,73.3,-0.997451315866936
"1635",4,8,70.1,-0.369413966156177
"1636",7,8,69.7,-0.538884362109874
"1637",7,8,60.1,-0.887794000838074
"1638",2,8,64.3,-1.04729554997097
"1639",3,8,62,0.14896606852572
"1640",7,8,73.4,0.687283796849229
"1641",5,8,77.2,0.477938013612309
"1642",6,8,74.9,1.03619343557743
"1643",4,8,75.3,0.856754192802926
"1644",6,8,67.5,0.677314950028423
"1645",2,8,65.5,-1.36629864823675
"1646",6,8,69.9,0.238685689912972
"1647",7,8,64.3,-0.588728596213902
"1648",4,8,64.5,-0.907731694479685
"1649",3,8,63.9,-0.827980919913239
"1650",7,8,64.1,-0.289663191589731
"1651",4,8,67.4,0.876691886444537
"1652",2,8,67.9,-0.0404420210695881
"1653",1,8,69.1,-1.03732670315016
"1654",1,8,68.3,-1.22673479274547
"1655",6,8,66.6,-0.758198992167599
"1656",2,8,66.9,0.119059528063303
"1657",6,8,65.3,1.00628689511501
"1658",3,8,67.9,0.0193710598552462
"1659",4,8,69.2,0.607533022282783
"1660",5,8,64.2,1.1558195974271
"1661",3,8,65.2,0.318436464479418
"1662",3,8,67.8,-0.459133587543428
"1663",3,8,66.2,-0.558822055751485
"1664",6,8,66.6,0.129028374884109
"1665",7,8,75.9,0.14896606852572
"1666",2,8,72.5,0.737128030953258
"1667",4,8,70.6,-0.768167838988405
"1668",6,8,71.6,0.109090681242498
"1669",3,8,67.7,0.228716843092166
"1670",5,8,74.3,0.188841455808943
"1671",3,8,75.5,-0.249787804306508
"1672",7,8,73.9,-0.199943570202479
"1673",2,8,74.1,-0.0703485615320052
"1674",1,8,75.9,-0.489040128005845
"1675",3,8,74.5,0.238685689912972
"1676",2,8,74,1.05613112921904
"1677",5,8,74.9,1.09600651650226
"1678",7,8,67.3,-0.947607081762908
"1679",6,8,69.7,0.268592230375389
"1680",3,8,68.2,1.05613112921904
"1681",4,8,71.1,-0.618635136676319
"1682",2,8,69.1,0.178872608988138
"1683",6,8,67.1,0.816878805519703
"1684",7,8,71.3,-0.209912417023285
"1685",6,8,67.7,1.58448001072174
"1686",4,8,68.6,0.188841455808943
"1687",1,8,68.3,-0.867856307196462
"1688",2,8,68.1,-0.538884362109874
"1689",4,8,70.4,0.617501869103589
"1690",7,8,67.7,-0.259756651127314
"1691",1,8,70.9,-0.997451315866936
"1692",1,8,64.8,-1.56567558465286
"1693",7,8,68.3,-0.847918613554851
"1694",5,8,68.6,-0.389351659797788
"1695",1,8,68.8,-1.14698401817902
"1696",5,8,70,0.109090681242498
"1697",7,8,66.5,-0.469102434364234
"1698",1,8,69.4,-1.44604942280319
"1699",3,8,69.2,0.0692152939592748
"1700",4,8,68.1,-0.000566633786365205
"1701",7,8,69.3,-1.06723324361258
"1702",5,9,57.3,0.0592464471384691
"1703",2,9,57.4,-0.0504108678903938
"1704",6,9,58.1,-0.459133587543428
"1705",4,9,55.3,-0.598697443034708
"1706",7,9,56.3,-0.489040128005845
"1707",5,9,56.8,-0.827980919913239
"1708",7,9,62.1,-1.09713978407499
"1709",1,9,60,-0.808043226271628
"1710",5,9,63.9,-0.638572830317931
"1711",1,9,61.2,-1.22673479274547
"1712",1,9,62.2,-0.708354758063571
"1713",2,9,62.3,0.507844554074726
"1714",7,9,57,-0.0504108678903938
"1715",5,9,59.7,-1.07720209043338
"1716",4,9,56,0.0592464471384691
"1717",4,9,58.9,-0.329538578872954
"1718",2,9,67.9,0.627470715924395
"1719",1,9,61,-0.887794000838074
"1720",3,9,65.5,0.298498770837806
"1721",6,9,57.2,0.487906860433115
"1722",1,9,66.9,-1.1071086308958
"1723",2,9,63.6,1.35519653384321
"1724",6,9,68.6,1.65426193846738
"1725",3,9,62.8,0.0592464471384691
"1726",7,9,62.3,0.0492776003176634
"1727",3,9,59,-0.0703485615320052
"1728",5,9,64.7,0.458000319970698
"1729",2,9,63.9,0.0393087534968576
"1730",2,9,56.3,-1.6354575123985
"1731",6,9,63.5,1.03619343557743
"1732",3,9,63.3,-0.100255101994422
"1733",5,9,61.1,0.507844554074726
"1734",6,9,59.6,1.57451116390094
"1735",1,9,66.6,-0.947607081762908
"1736",7,9,63.6,-0.528915515289068
"1737",1,9,66.3,-0.140130489277645
"1738",1,9,62.6,-0.429227047081011
"1739",2,9,64.9,-1.71520828696495
"1740",2,9,68.5,0.398187239045863
"1741",3,9,68.1,1.07606882286065
"1742",3,9,68.6,0.288529924017
"1743",1,9,65.3,-1.32642326095352
"1744",7,9,67.7,-0.449164740722622
"1745",7,9,62.6,0.467969166791503
"1746",5,9,61.5,0.198810302629749
"1747",2,9,65.7,0.727159184132452
"1748",2,9,64.2,1.26547691245596
"1749",3,9,64.6,-0.0703485615320052
"1750",1,9,68.2,-1.20679709910386
"1751",2,9,65.9,-0.329538578872954
"1752",6,9,67.1,1.30535229973918
"1753",4,9,63.8,0.0492776003176634
"1754",4,9,66.2,0.188841455808943
"1755",2,9,64,-1.79495906153139
"1756",6,9,61.2,-0.140130489277645
"1757",1,9,65.3,-0.120192795636034
"1758",5,9,64.4,0.198810302629749
"1759",7,9,66.8,-0.578759749393096
"1760",4,9,70,0.21874799627136
"1761",2,9,71.5,-2.06411792569315
"1762",1,9,70.1,-1.21676594592466
"1763",6,9,70.1,1.60441770436335
"1764",5,9,67.7,0.288529924017
"1765",3,9,65.9,0.56765763499956
"1766",5,9,73.8,1.1657884442479
"1767",4,9,70.3,0.487906860433115
"1768",3,9,71.1,1.00628689511501
"1769",5,9,71.5,0.757065724594869
"1770",4,9,68.7,0.966411507831789
"1771",4,9,66.6,0.00940221303444051
"1772",5,9,69.4,1.40504076794724
"1773",7,9,70.4,0.557688788178755
"1774",5,9,68.5,1.17575729106871
"1775",7,9,72,-0.459133587543428
"1776",6,9,69.2,0.976380354652595
"1777",4,9,75.8,1.40504076794724
"1778",3,9,76.4,1.95332734309155
"1779",4,9,72.8,1.48479154251369
"1780",3,9,54.5,0.158934915346526
"1781",6,9,60.1,2.72092854829359
"1782",6,9,61.3,0.14896606852572
"1783",1,9,57.6,-0.269725497948119
"1784",2,9,57.5,0.109090681242498
"1785",3,9,63.5,-0.279694344768925
"1786",3,9,56.1,0.278561077196195
"1787",4,9,62.4,-0.977513622225325
"1788",6,9,65.4,1.40504076794724
"1789",7,9,63.8,-0.668479370780348
"1790",6,9,60.5,1.12591305696468
"1791",7,9,59.9,-0.409289353439399
"1792",2,9,62.4,-0.289663191589731
"1793",2,9,65.4,-0.668479370780348
"1794",4,9,66.5,-0.798074379450822
"1795",2,9,67.6,-0.199943570202479
"1796",1,9,59.4,-1.05726439679177
"1797",3,9,61.5,0.35831185176264
"1798",4,9,66.1,-0.160068182919257
"1799",4,9,61.9,0.587595328641172
"1800",7,9,63.1,0.0891529876008862
"1801",7,9,59.4,-0.419258200260205
"1802",5,9,69.4,1.27544575927677
"1803",3,9,74.6,0.268592230375389
"1804",4,9,74,-0.189974723381674
"1805",4,9,69.2,1.6841684789298
"1806",3,9,75.7,1.8636077217043
"1807",3,9,70,0.527782247716338
"1808",6,9,69.1,0.527782247716338
"1809",7,9,63.2,-1.00742016268774
"1810",1,9,70.6,-0.638572830317931
"1811",4,9,69.6,0.0891529876008862
"1812",5,9,70.2,0.956442661010983
"1813",5,9,67.1,1.90348310898753
"1814",2,9,65.6,0.737128030953258
"1815",6,9,62.7,0.816878805519703
"1816",4,9,67.5,1.38510307430563
"1817",2,9,65.4,0.208779149450555
"1818",4,9,70.5,0.348343004941835
"1819",4,9,69.4,1.55457347025933
"1820",5,9,66.3,0.727159184132452
"1821",2,9,63.6,-0.0105354806071709
"1822",6,9,70.6,0.438062626329086
"1823",2,9,71,0.806909958698897
"1824",7,9,66.6,-0.309600885231342
"1825",7,9,65,-0.698385911242765
"1826",5,9,67.4,1.28541460609757
"1827",1,9,68.2,0.0492776003176634
"1828",3,9,71.1,0.198810302629749
"1829",4,9,71,1.83370118124189
"1830",7,9,71.9,-0.0105354806071709
"1831",2,9,73,-1.13701517135822
"1832",5,9,67.2,0.607533022282783
"1833",1,9,63.8,-1.25664133320788
"1834",6,9,71.4,1.1558195974271
"1835",6,9,66.3,2.12279773904525
"1836",2,9,69.9,-0.658510523959542
"1837",3,9,70.8,-0.199943570202479
"1838",1,9,67,-0.708354758063571
"1839",5,9,66.1,1.18572613788951
"1840",6,9,71.1,0.717190337311646
"1841",2,9,63.9,0.248654536733778
"1842",5,9,72.6,2.22248620725331
"1843",1,9,70.7,-0.429227047081011
"1844",7,9,60.7,-1.1071086308958
"1845",5,9,63.7,0.597564175461978
"1846",6,9,60.6,1.1558195974271
"1847",2,9,57.5,0.617501869103589
"1848",4,9,56.1,-0.279694344768925
"1849",6,9,63.1,0.438062626329086
"1850",6,9,58.8,0.886660733265343
"1851",7,9,59.2,-0.518946668468262
"1852",1,9,54.9,-0.927669388121297
"1853",5,9,62.4,-0.628603983497125
"1854",1,9,61.1,-0.658510523959542
"1855",2,9,65.1,0.487906860433115
"1856",6,9,70.3,0.477938013612309
"1857",1,9,64.6,-0.837949766734045
"1858",1,9,71.3,-0.608666289855514
"1859",7,9,68.8,-0.369413966156177
"1860",1,9,59.8,-1.23670363956627
"1861",6,9,59.6,0.876691886444537
"1862",7,9,63.6,-0.140130489277645
"1863",3,9,64.1,1.79382579395866
"1864",6,9,62.6,0.318436464479418
"1865",3,9,65.5,0.617501869103589
"1866",1,9,66,-1.36629864823675
"1867",6,9,59.3,-0.0803174083528109
"1868",1,9,66.1,-0.837949766734045
"1869",2,9,55.2,0.238685689912972
"1870",3,9,60.5,1.1558195974271
"1871",7,9,62.6,0.318436464479418
"1872",5,9,60,0.248654536733778
"1873",4,9,69.9,-0.229850110664897
"1874",5,9,65.4,0.896629580086149
"1875",6,9,64.9,0.84678534598212
"1876",4,9,68.5,0.0492776003176634
"1877",4,9,68.3,0.248654536733778
"1878",6,9,67.9,2.27233044135734
"1879",7,9,64.5,-0.798074379450822
"1880",5,9,64.5,1.57451116390094
"1881",3,9,65.3,0.806909958698897
"1882",4,9,68.4,1.79382579395866
"1883",2,9,59.5,0.0592464471384691
"1884",3,9,61.2,0.138997221704915
"1885",3,9,65.4,0.597564175461978
"1886",7,9,58.7,-0.369413966156177
"1887",6,9,57.7,1.80379464077947
"1888",3,9,68.9,-0.548853208930679
"1889",7,9,66.8,0.238685689912972
"1890",3,9,69.9,0.268592230375389
"1891",7,9,63.5,0.00940221303444051
"1892",3,9,70.1,-0.479071281185039
"1893",5,9,67.4,-1.05726439679177
"1894",1,9,63.9,-0.0205043274279766
"1895",3,9,71,1.40504076794724
"1896",2,9,59.8,0.328405311300223
"1897",1,9,63.3,-0.867856307196462
"1898",1,9,64.7,-0.130161642456839
"1899",2,9,70.8,-1.67533289968172
"1900",7,9,67,-0.219881263844091
"1901",7,9,65.9,-0.0304731742487823
"1902",1,9,70.7,-1.18685940546224
"1903",2,9,66.8,-0.130161642456839
"1904",1,9,68,-0.987482469046131
"1905",3,9,69.3,-0.419258200260205
"1906",6,9,60.3,-0.738261298525988
"1907",7,9,60.7,0.129028374884109
"1908",5,9,69.3,1.44491615523046
"1909",4,9,63.1,0.378249545404252
"1910",2,10,42.8,0.677314950028423
"1911",6,10,39.8,1.47482269569288
"1912",2,10,48.3,0.557688788178755
"1913",2,10,43.3,0.507844554074726
"1914",5,10,46.5,2.31220582864056
"1915",6,10,48,0.477938013612309
"1916",4,10,45.9,0.467969166791503
"1917",6,10,54.1,1.59444885754255
"1918",7,10,59.4,-0.678448217601154
"1919",7,10,55.2,-0.738261298525988
"1920",2,10,58.6,-0.0205043274279766
"1921",1,10,56,-0.399320506618594
"1922",6,10,55,0.348343004941835
"1923",6,10,55.9,0.477938013612309
"1924",2,10,54.4,0.168903762167332
"1925",1,10,55.1,-0.967544775404519
"1926",6,10,54.3,0.697252643670035
"1927",2,10,55.7,0.398187239045863
"1928",4,10,57.8,-0.0404420210695881
"1929",1,10,60.4,0.138997221704915
"1930",5,10,59.5,0.398187239045863
"1931",1,10,53.7,-0.648541677138737
"1932",5,10,58.2,0.0891529876008862
"1933",2,10,60.2,-0.937638234942102
"1934",5,10,65,0.0293399066760519
"1935",7,10,62.7,-1.04729554997097
"1936",7,10,53.2,-0.219881263844091
"1937",2,10,62.3,0.418124932687475
"1938",6,10,62.3,0.806909958698897
"1939",7,10,59.2,0.49787570725392
"1940",7,10,58.8,-0.160068182919257
"1941",2,10,59.5,0.697252643670035
"1942",5,10,55.5,0.138997221704915
"1943",6,10,58.9,1.64429309164658
"1944",4,10,61.4,0.697252643670035
"1945",7,10,57.3,-1.2765790268495
"1946",1,10,56,-1.15695286499983
"1947",5,10,57.1,0.0393087534968576
"1948",5,10,57.1,0.836816499161315
"1949",6,10,62,2.23245505407411
"1950",1,10,63.3,-1.02735785632935
"1951",5,10,67.2,1.41500961476805
"1952",4,10,66.2,1.08603766968146
"1953",2,10,64.5,-0.140130489277645
"1954",6,10,63.1,2.30223698181975
"1955",7,10,61.3,-1.01738900950855
"1956",3,10,57.7,0.966411507831789
"1957",2,10,65.7,0.188841455808943
"1958",3,10,61.3,-0.758198992167599
"1959",3,10,61.5,-0.249787804306508
"1960",3,10,68.8,1.6841684789298
"1961",4,10,62.1,0.288529924017
"1962",3,10,46.7,0.318436464479418
"1963",2,10,54.1,-0.598697443034708
"1964",5,10,54.5,0.158934915346526
"1965",5,10,48.4,0.328405311300223
"1966",1,10,53.3,-1.25664133320788
"1967",4,10,48.8,1.19569498471032
"1968",7,10,51,0.14896606852572
"1969",6,10,49.2,1.87357656852511
"1970",7,10,50,1.57451116390094
"1971",3,10,51.5,0.816878805519703
"1972",6,10,51.8,1.98323388355397
"1973",1,10,49.3,-0.987482469046131
"1974",2,10,49,-0.0803174083528109
"1975",2,10,54.1,0.42809377950828
"1976",5,10,59.9,-0.409289353439399
"1977",6,10,51.3,0.687283796849229
"1978",4,10,53.8,0.896629580086149
"1979",3,10,49.1,-0.329538578872954
"1980",2,10,54.9,0.966411507831789
"1981",3,10,56.3,-0.369413966156177
"1982",1,10,56.8,-0.429227047081011
"1983",7,10,59.5,0.298498770837806
"1984",6,10,58.5,1.19569498471032
"1985",5,10,55.3,0.906598426906955
"1986",7,10,56.2,-0.967544775404519
"1987",7,10,48.9,-2.41302756442135
"1988",2,10,57.5,-0.259756651127314
"1989",6,10,57.4,1.08603766968146
"1990",4,10,55.6,0.996318048294206
"1991",4,10,62.4,-0.399320506618594
"1992",4,10,52.8,-1.00742016268774
"1993",7,10,51.5,-0.798074379450822
"1994",6,10,56.4,0.587595328641172
"1995",4,10,57.5,-0.508977821647457
"1996",3,10,53.9,0.158934915346526
"1997",1,10,55.5,-0.279694344768925
"1998",7,10,51.9,-0.419258200260205
"1999",5,10,59.4,-0.249787804306508
"2000",7,10,55.1,0.158934915346526
"2001",5,10,45.6,1.35519653384321
"2002",6,10,60.1,0.767034571415675
"2003",2,10,60.4,2.32217467546137
"2004",2,10,60.5,-1.08717093725419
"2005",5,10,59.8,0.667346103207618
"2006",4,10,59.3,1.11594421014387
"2007",5,10,63.2,1.67419963210899
"2008",4,10,61.9,-0.429227047081011
"2009",4,10,57,0.687283796849229
"2010",1,10,55.2,-0.957575928583714
"2011",2,10,58,1.39507192112643
"2012",6,10,59,-0.578759749393096
"2013",5,10,57.3,1.64429309164658
"2014",3,10,60.5,-0.758198992167599
"2015",5,10,56.1,0.268592230375389
"2016",7,10,52.7,-0.339507425693759
"2017",6,10,57.4,0.886660733265343
"2018",3,10,58.2,1.14585075060629
"2019",3,10,63.1,0.288529924017
"2020",5,10,60.5,0.667346103207618
"2021",4,10,65.2,0.398187239045863
"2022",7,10,61.3,0.298498770837806
"2023",6,10,63.2,0.487906860433115
"2024",2,10,62,-0.160068182919257
"2025",4,10,64.9,-0.239818957485702
"2026",6,10,64.6,2.51158276505667
"2027",3,10,62.1,0.168903762167332
"2028",6,10,64.9,0.49787570725392
"2029",7,10,58.7,0.338374158121029
"2030",6,10,55.6,1.54460462343852
"2031",4,10,62.7,1.20566383153113
"2032",5,10,60.8,-0.997451315866936
"2033",3,10,47.5,0.00940221303444051
"2034",1,10,52.8,-0.827980919913239
"2035",1,10,54.3,-0.867856307196462
"2036",7,10,49,0.268592230375389
"2037",7,10,55.5,-0.429227047081011
"2038",4,10,46.8,-0.409289353439399
"2039",2,10,50.7,0.208779149450555
"2040",4,10,65.1,0.487906860433115
"2041",5,10,60,1.17575729106871
"2042",1,10,64.4,-0.698385911242765
"2043",1,10,62.2,-1.18685940546224
"2044",5,10,63.7,0.577626481820366
"2045",3,10,57.1,0.886660733265343
"2046",3,10,64.3,0.856754192802926
"2047",3,10,63,0.208779149450555
"2048",2,10,60.7,-0.977513622225325
"2049",1,10,61.1,-0.419258200260205
"2050",4,10,57,1.08603766968146
"2051",3,10,57.7,0.0791841407800805
"2052",4,10,67.6,0.886660733265343
"2053",2,10,66.9,-0.239818957485702
"2054",6,10,62.8,0.587595328641172
"2055",1,10,65.8,-0.778136685809211
"2056",4,10,64.4,1.78385694713786
"2057",2,10,66.3,-0.528915515289068
"2058",4,10,65.6,0.767034571415675
"2059",3,10,64.7,0.138997221704915
"2060",5,10,60.4,0.627470715924395
"2061",7,10,63.8,-0.289663191589731
"2062",2,10,56,0.0791841407800805
"2063",3,10,59.4,0.318436464479418
"2064",2,10,57.1,0.926536120548566
"2065",1,10,57.6,-1.57564443147367
"2066",6,10,60.6,0.21874799627136
"2067",5,10,58.4,-0.399320506618594
"2068",5,10,62.5,0.168903762167332
"2069",1,10,59.6,-0.937638234942102
"2070",7,10,62,-0.180005876560868
"2071",7,10,58.6,-0.429227047081011
"2072",1,10,52,-1.6354575123985
"2073",1,10,61.3,-1.12704632453741
"2074",4,10,56.4,-0.698385911242765
"2075",1,10,59.1,-1.94449176384348
"2076",3,10,54.3,-0.279694344768925
"2077",4,10,63.8,0.587595328641172
"2078",3,10,64.4,1.24553921881435
"2079",5,10,59.7,0.836816499161315
"2080",3,10,63.8,-0.0902862551736166
"2081",4,10,64.8,0.477938013612309
"2082",6,10,55.5,0.0692152939592748
"2083",6,10,56,1.98323388355397
"2084",4,10,52.5,-0.409289353439399
"2085",2,10,57.7,-1.9843671511267
"2086",3,10,59.1,-0.588728596213902
"2087",7,10,55.5,-0.548853208930679
"2088",4,10,56.7,1.37513422748482
"2089",5,10,60.1,0.587595328641172
"2090",4,10,56.9,-2.1538375470804
"2091",3,10,51.1,1.36516538066402
"2092",6,10,56.2,1.42497846158885
"2093",6,10,62.2,1.96329618991236
"2094",7,10,62.4,-0.319569732052148
"2095",5,10,59.7,1.66423078528819
"2096",1,10,60.6,-0.708354758063571
"2097",3,10,59.4,-1.44604942280319
"2098",6,10,55.9,1.67419963210899
"2099",3,10,56.7,-0.499008974826651
"2100",5,10,59.6,1.57451116390094
