"","day","mo","NUM_COLLISIONS"
"611",6,3,1.5146980829761
"612",5,3,0.198810302629749
"613",5,3,0.298498770837806
"614",6,3,0.727159184132452
"615",7,3,-0.209912417023285
"616",1,3,-1.09713978407499
"617",6,3,-0.289663191589731
"618",5,3,-0.170037029740062
"619",3,3,-1.24667248638708
"620",6,3,0.527782247716338
"621",7,3,-1.01738900950855
"622",6,3,-0.140130489277645
"623",6,3,1.11594421014387
"624",6,3,-0.359445119335371
"625",4,3,0.298498770837806
"626",6,3,1.45488500205127
"627",6,3,0.737128030953258
"628",7,3,-0.299632038410537
"629",3,3,0.328405311300223
"630",7,3,-0.489040128005845
"631",4,3,0.21874799627136
"632",4,4,0.517813400895532
"633",6,4,-1.02735785632935
"634",4,4,0.487906860433115
"635",4,4,-1.41614288234078
"636",6,4,0.886660733265343
"637",1,4,-1.47595596326561
"638",1,4,-0.997451315866936
"639",6,4,-0.170037029740062
"640",6,4,0.228716843092166
"641",6,4,-1.07720209043338
"642",4,4,-0.798074379450822
"643",5,4,0.607533022282783
"644",4,4,0.627470715924395
"645",2,4,-0.339507425693759
"646",2,4,-0.369413966156177
"647",2,4,-0.0504108678903938
"648",1,4,-1.30648556731191
"649",1,4,-1.49589365690722
"650",5,4,0.109090681242498
"651",1,4,-1.99433599794751
"652",3,4,-0.618635136676319
"653",7,4,-1.11707747771661
"654",7,4,-0.189974723381674
"655",2,4,-0.0205043274279766
"656",2,4,0.308467617658612
"657",7,4,-0.150099336098451
"658",5,4,0.747096877774063
"659",4,4,-0.0105354806071709
"660",5,4,-0.818012073092434
"661",3,4,0.0692152939592748
"662",3,4,1.23557037199354
"663",7,4,0.248654536733778
"664",1,4,-0.309600885231342
"665",7,4,-0.000566633786365205
"666",7,4,-0.180005876560868
"667",3,4,-0.0105354806071709
"668",4,4,-0.189974723381674
"669",5,4,-0.459133587543428
"670",3,4,-0.568790902572291
"671",6,4,-0.818012073092434
"672",6,4,0.796941111878092
"673",6,4,0.946473814190178
"674",2,4,-0.449164740722622
"675",2,4,0.467969166791503
"676",5,4,0.328405311300223
"677",3,4,-0.120192795636034
"678",1,4,-1.21676594592466
"679",5,4,-1.09713978407499
"680",2,4,-0.339507425693759
"681",3,4,1.32528999338079
"682",7,4,-0.209912417023285
"683",2,4,0.876691886444537
"684",7,4,0.617501869103589
"685",1,4,-1.16692171182063
"686",7,4,0.0592464471384691
"687",1,4,-1.2765790268495
"688",1,4,-1.41614288234078
"689",2,4,0.577626481820366
"690",7,4,0.49787570725392
"691",6,4,1.41500961476805
"692",7,4,-0.678448217601154
"693",3,4,0.727159184132452
"694",5,4,-0.329538578872954
"695",3,4,-0.479071281185039
"696",2,4,0.248654536733778
"697",1,4,-0.578759749393096
"698",3,4,-0.798074379450822
"699",4,4,0.976380354652595
"700",4,4,0.268592230375389
"701",2,4,0.348343004941835
"702",1,4,-0.887794000838074
"703",3,4,-1.19682825228305
"704",5,4,1.29538345291838
"705",6,4,-0.987482469046131
"706",2,4,-1.1071086308958
"707",4,4,-0.588728596213902
"708",7,4,-0.508977821647457
"709",4,4,-0.0404420210695881
"710",1,4,-1.17689055864144
"711",4,4,-0.309600885231342
"712",3,4,0.138997221704915
"713",1,4,-1.76505252106898
"714",5,4,-0.678448217601154
"715",1,4,-1.58561327829447
"716",6,4,0.178872608988138
"717",3,4,0.388218392225058
"718",5,4,0.308467617658612
"719",7,4,-0.917700541300491
"720",5,4,0.408156085866669
"721",5,4,-0.130161642456839
"722",5,4,0.458000319970698
"723",6,4,0.966411507831789
"724",1,4,-2.03421138523073
"725",2,4,-0.409289353439399
"726",7,4,-0.728292451705182
"727",5,4,-0.0902862551736166
"728",5,4,0.129028374884109
"729",6,4,-0.289663191589731
"730",6,4,1.02622458875662
"731",5,4,0.946473814190178
"732",2,4,-0.0105354806071709
"733",6,4,-0.479071281185039
"734",7,4,-0.0205043274279766
"735",7,4,-0.738261298525988
"736",1,4,-2.05414907887234
"737",7,4,-1.42611172916158
"738",6,4,0.757065724594869
"739",1,4,-2.00430484476831
"740",6,4,2.57139584598151
"741",3,4,-0.229850110664897
"742",5,4,0.886660733265343
"743",3,4,0.138997221704915
"744",4,4,-0.837949766734045
"745",5,4,-0.808043226271628
"746",2,4,-1.1071086308958
"747",3,4,-0.857887460375656
"748",6,4,-0.837949766734045
"749",3,4,-0.439195893901817
"750",2,4,0.836816499161315
"751",7,4,0.796941111878092
"752",5,4,0.537751094537143
"753",3,4,-0.459133587543428
"754",1,4,-1.14698401817902
"755",5,4,-1.4659871164448
"756",6,4,0.906598426906955
"757",5,4,1.06609997603985
"758",1,4,-0.847918613554851
"759",4,4,-0.120192795636034
"760",2,4,-0.658510523959542
"761",1,4,-1.2765790268495
"762",6,4,1.01625574193582
"763",4,4,0.138997221704915
"764",5,4,-0.0703485615320052
"765",7,4,-0.479071281185039
"766",4,4,0.338374158121029
"767",5,4,-0.618635136676319
"768",4,4,0.308467617658612
"769",5,4,-0.588728596213902
"770",1,4,-1.26661018002869
"771",4,4,-0.449164740722622
"772",2,4,0.0293399066760519
"773",2,4,-0.578759749393096
"774",4,4,0.21874799627136
"775",5,4,-0.160068182919257
"776",1,4,-0.309600885231342
"777",1,4,-0.818012073092434
"778",7,4,-0.818012073092434
"779",6,4,0.906598426906955
"780",4,4,0.796941111878092
"781",3,4,0.458000319970698
"782",2,4,0.757065724594869
"783",4,4,-0.628603983497125
"784",2,4,-0.847918613554851
"785",3,4,0.388218392225058
"786",4,4,1.00628689511501
"787",3,4,-0.0703485615320052
"788",6,4,-0.837949766734045
"789",2,4,0.56765763499956
"790",7,4,-0.229850110664897
"791",7,4,-1.03732670315016
"792",4,4,-0.289663191589731
"793",2,4,-0.768167838988405
"794",3,4,-1.4659871164448
"795",3,4,-1.39620518869916
"796",1,4,-1.55570673783206
"797",3,4,0.717190337311646
"798",3,4,-0.499008974826651
"799",5,4,1.13588190378549
"800",6,4,0.49787570725392
"801",7,4,-0.668479370780348
"802",1,4,-1.2865478736703
"803",3,4,0.687283796849229
"804",2,4,0.258623383554583
"805",7,4,-0.0803174083528109
"806",4,4,0.288529924017
"807",4,4,0.129028374884109
"808",4,4,-0.638572830317931
"809",1,4,-1.50586250372803
"810",1,4,-1.11707747771661
"811",7,4,0.0492776003176634
"812",7,4,-0.120192795636034
"813",1,4,-0.937638234942102
"814",2,4,-0.170037029740062
"815",5,4,-0.389351659797788
"816",4,4,-0.0404420210695881
"817",2,4,-1.19682825228305
"818",3,4,-1.61551981875689
"819",4,4,-0.668479370780348
"820",4,4,-0.887794000838074
"821",7,4,0.278561077196195
"822",6,4,1.07606882286065
"823",6,4,0.767034571415675
"824",6,4,1.55457347025933
"825",7,4,-0.0703485615320052
"826",2,4,-0.887794000838074
"827",3,4,-1.4659871164448
"828",5,4,-0.907731694479685
"829",1,4,-0.140130489277645
"830",2,4,0.0393087534968576
"831",2,4,1.41500961476805
"832",2,4,-0.778136685809211
"833",3,4,-0.827980919913239
"834",3,4,-0.349476272514565
"835",6,4,0.0991218344216919
"836",6,4,1.3352588402016
"837",6,4,-1.12704632453741
"838",4,4,-0.189974723381674
"839",7,4,-0.419258200260205
"840",3,4,0.00940221303444051
"841",7,4,-0.439195893901817
"842",4,5,0.537751094537143
"843",5,5,0.268592230375389
"844",2,5,0.138997221704915
"845",7,5,0.0293399066760519
"846",7,5,-0.189974723381674
"847",1,5,-0.698385911242765
"848",7,5,0.836816499161315
"849",3,5,1.11594421014387
"850",7,5,-0.927669388121297
"851",2,5,-1.78499021471059
"852",7,5,0.507844554074726
"853",4,5,-0.289663191589731
"854",6,5,0.687283796849229
"855",5,5,0.42809377950828
"856",3,5,0.507844554074726
"857",6,5,1.26547691245596
"858",1,5,-1.11707747771661
"859",4,5,1.3352588402016
"860",6,5,1.42497846158885
"861",7,5,0.278561077196195
"862",5,5,0.826847652340509
"863",4,5,0.976380354652595
"864",4,5,1.29538345291838
"865",4,5,-0.239818957485702
"866",5,5,1.44491615523046
"867",5,5,1.70410617257141
"868",6,5,1.66423078528819
"869",4,5,0.208779149450555
"870",6,5,1.28541460609757
"871",2,5,0.527782247716338
"872",6,5,1.65426193846738
"873",3,5,0.956442661010983
"874",7,5,-0.788105532630016
"875",3,5,2.09289119858283
"876",4,5,1.08603766968146
"877",6,5,0.607533022282783
"878",3,5,0.517813400895532
"879",1,5,-1.14698401817902
"880",4,5,-0.000566633786365205
"881",6,5,0.42809377950828
"882",1,5,0.338374158121029
"883",5,5,-0.0603797147111995
"884",2,5,0.388218392225058
"885",3,5,-0.389351659797788
"886",2,5,1.29538345291838
"887",2,5,0.896629580086149
"888",3,5,1.13588190378549
"889",1,5,-1.47595596326561
